m,n,k,b,p,q,algo,lookahead,gflops
2048,2048,2048,256,4,4,p2p-i-la,3,25.050478
2048,2048,2048,256,4,4,p2p-i-la,3,19.611119
2048,2048,2048,256,4,4,p2p-i-la,3,27.193492
2048,2048,2048,256,4,4,p2p-i-la,4,17.688849
2048,2048,2048,256,4,4,p2p-i-la,4,20.756882
2048,2048,2048,256,4,4,p2p-i-la,4,20.038618
2048,2048,2048,256,4,4,p2p-i-la,4,19.257741
2048,2048,2048,256,4,4,p2p-i-la,4,18.344272
2048,2048,2048,256,4,4,p2p-i-la,5,15.327481
2048,2048,2048,256,4,4,p2p-i-la,5,16.544766
2048,2048,2048,256,4,4,p2p-i-la,5,17.230769
2048,2048,2048,256,4,4,p2p-i-la,5,22.172923
2048,2048,2048,256,4,4,p2p-i-la,5,21.721730
2048,2048,2048,256,4,4,p2p-i-la,6,17.115924
2048,2048,2048,256,4,4,p2p-i-la,6,25.129591
2048,2048,2048,256,4,4,p2p-i-la,6,30.785703
2048,2048,2048,256,4,4,p2p-i-la,6,29.219055
2048,2048,2048,256,4,4,p2p-i-la,6,31.742329
2048,2048,2048,256,4,4,p2p-i-la,7,19.680628
2048,2048,2048,256,4,4,p2p-i-la,7,26.496891
2048,2048,2048,256,4,4,p2p-i-la,7,25.045402
2048,2048,2048,256,4,4,p2p-i-la,7,31.770740
2048,2048,2048,256,4,4,p2p-i-la,7,31.181021
2048,2048,2048,256,4,4,p2p-i-la,8,15.986107
2048,2048,2048,256,4,4,p2p-i-la,8,17.651354
2048,2048,2048,256,4,4,p2p-i-la,8,17.089737
2048,2048,2048,256,4,4,p2p-i-la,8,18.746352
2048,2048,2048,256,4,4,p2p-i-la,8,17.104542
3072,3072,3072,256,4,4,p2p,8,22.851469
3072,3072,3072,256,4,4,p2p,8,19.638737
3072,3072,3072,256,4,4,p2p,8,24.929845
3072,3072,3072,256,4,4,p2p,8,18.045346
3072,3072,3072,256,4,4,p2p,8,17.804258
3072,3072,3072,256,4,4,bcast,8,14.624849
3072,3072,3072,256,4,4,bcast,8,17.349925
3072,3072,3072,256,4,4,bcast,8,18.985698
3072,3072,3072,256,4,4,bcast,8,14.968300
3072,3072,3072,256,4,4,bcast,8,18.704994
3072,3072,3072,256,4,4,p2p-i-la,1,23.264431
3072,3072,3072,256,4,4,p2p-i-la,1,28.789804
3072,3072,3072,256,4,4,p2p-i-la,1,26.789036
3072,3072,3072,256,4,4,p2p-i-la,1,27.285904
3072,3072,3072,256,4,4,p2p-i-la,1,24.696905
3072,3072,3072,256,4,4,p2p-i-la,2,18.642627
3072,3072,3072,256,4,4,p2p-i-la,2,20.638922
3072,3072,3072,256,4,4,p2p-i-la,2,24.848063
3072,3072,3072,256,4,4,p2p-i-la,2,18.824586
3072,3072,3072,256,4,4,p2p-i-la,2,23.640152
3072,3072,3072,256,4,4,p2p-i-la,3,22.490011
3072,3072,3072,256,4,4,p2p-i-la,3,24.975979
3072,3072,3072,256,4,4,p2p-i-la,3,24.510893
3072,3072,3072,256,4,4,p2p-i-la,3,20.819567
3072,3072,3072,256,4,4,p2p-i-la,3,22.160752
3072,3072,3072,256,4,4,p2p-i-la,4,18.193527
3072,3072,3072,256,4,4,p2p-i-la,4,22.516518
3072,3072,3072,256,4,4,p2p-i-la,4,22.799100
3072,3072,3072,256,4,4,p2p-i-la,4,21.294018
3072,3072,3072,256,4,4,p2p-i-la,4,22.117548
3072,3072,3072,256,4,4,p2p-i-la,5,19.885234
3072,3072,3072,256,4,4,p2p-i-la,5,26.804951
3072,3072,3072,256,4,4,p2p-i-la,5,25.042178
3072,3072,3072,256,4,4,p2p-i-la,5,20.353331
3072,3072,3072,256,4,4,p2p-i-la,5,24.827422
3072,3072,3072,256,4,4,p2p-i-la,6,19.894389
3072,3072,3072,256,4,4,p2p-i-la,6,25.031788
3072,3072,3072,256,4,4,p2p-i-la,6,22.026930
3072,3072,3072,256,4,4,p2p-i-la,6,25.034545
3072,3072,3072,256,4,4,p2p-i-la,6,19.764720
3072,3072,3072,256,4,4,p2p-i-la,7,17.901902
3072,3072,3072,256,4,4,p2p-i-la,7,22.402984
3072,3072,3072,256,4,4,p2p-i-la,7,26.522173
3072,3072,3072,256,4,4,p2p-i-la,7,16.506238
3072,3072,3072,256,4,4,p2p-i-la,7,17.265861
3072,3072,3072,256,4,4,p2p-i-la,8,18.829836
3072,3072,3072,256,4,4,p2p-i-la,8,23.028510
3072,3072,3072,256,4,4,p2p-i-la,8,19.775054
3072,3072,3072,256,4,4,p2p-i-la,8,23.252199
3072,3072,3072,256,4,4,p2p-i-la,8,28.234004
3072,3072,3072,256,4,4,p2p-i-la,9,20.791296
3072,3072,3072,256,4,4,p2p-i-la,9,26.573504
3072,3072,3072,256,4,4,p2p-i-la,9,29.512801
3072,3072,3072,256,4,4,p2p-i-la,9,22.537251
3072,3072,3072,256,4,4,p2p-i-la,9,29.944229
3072,3072,3072,256,4,4,p2p-i-la,10,22.688974
3072,3072,3072,256,4,4,p2p-i-la,10,24.050153
3072,3072,3072,256,4,4,p2p-i-la,10,26.587957
3072,3072,3072,256,4,4,p2p-i-la,10,25.570828
3072,3072,3072,256,4,4,p2p-i-la,10,28.589675
3072,3072,3072,256,4,4,p2p-i-la,11,15.799653
3072,3072,3072,256,4,4,p2p-i-la,11,23.560452
3072,3072,3072,256,4,4,p2p-i-la,11,18.363235
3072,3072,3072,256,4,4,p2p-i-la,11,21.782789
3072,3072,3072,256,4,4,p2p-i-la,11,16.472784
3072,3072,3072,256,4,4,p2p-i-la,12,21.282224
3072,3072,3072,256,4,4,p2p-i-la,12,21.491744
3072,3072,3072,256,4,4,p2p-i-la,12,20.373862
3072,3072,3072,256,4,4,p2p-i-la,12,19.466670
3072,3072,3072,256,4,4,p2p-i-la,12,22.371348
2048,2048,2048,512,4,4,p2p,12,19.442202
2048,2048,2048,512,4,4,p2p,12,21.064449
2048,2048,2048,512,4,4,p2p,12,27.000486
2048,2048,2048,512,4,4,p2p,12,19.326155
2048,2048,2048,512,4,4,p2p,12,22.820413
2048,2048,2048,512,4,4,bcast,12,24.335677
2048,2048,2048,512,4,4,bcast,12,20.972110
2048,2048,2048,512,4,4,bcast,12,18.109483
2048,2048,2048,512,4,4,bcast,12,19.248117
2048,2048,2048,512,4,4,bcast,12,18.401706
2048,2048,2048,512,4,4,p2p-i-la,1,27.642811
2048,2048,2048,512,4,4,p2p-i-la,1,23.789100
2048,2048,2048,512,4,4,p2p-i-la,1,20.439670
2048,2048,2048,512,4,4,p2p-i-la,1,25.437527
2048,2048,2048,512,4,4,p2p-i-la,1,21.939096
2048,2048,2048,512,4,4,p2p-i-la,2,19.531346
2048,2048,2048,512,4,4,p2p-i-la,2,26.175258
2048,2048,2048,512,4,4,p2p-i-la,2,25.079333
2048,2048,2048,512,4,4,p2p-i-la,2,25.706631
2048,2048,2048,512,4,4,p2p-i-la,2,22.857090
2048,2048,2048,512,4,4,p2p-i-la,3,19.437979
2048,2048,2048,512,4,4,p2p-i-la,3,17.006707
2048,2048,2048,512,4,4,p2p-i-la,3,23.424773
2048,2048,2048,512,4,4,p2p-i-la,3,22.061195
2048,2048,2048,512,4,4,p2p-i-la,3,19.955429
2048,2048,2048,512,4,4,p2p-i-la,4,26.007094
2048,2048,2048,512,4,4,p2p-i-la,4,33.002924
2048,2048,2048,512,4,4,p2p-i-la,4,20.335634
2048,2048,2048,512,4,4,p2p-i-la,4,29.215030
2048,2048,2048,512,4,4,p2p-i-la,4,22.161339
4096,4096,4096,512,4,4,p2p,4,22.965299
4096,4096,4096,512,4,4,p2p,4,22.495241
4096,4096,4096,512,4,4,p2p,4,23.758283
4096,4096,4096,512,4,4,p2p,4,25.607947
4096,4096,4096,512,4,4,p2p,4,21.688619
4096,4096,4096,512,4,4,bcast,4,21.429653
4096,4096,4096,512,4,4,bcast,4,19.694102
4096,4096,4096,512,4,4,bcast,4,21.026662
4096,4096,4096,512,4,4,bcast,4,20.197906
4096,4096,4096,512,4,4,bcast,4,23.367284
4096,4096,4096,512,4,4,p2p-i-la,1,23.678743
4096,4096,4096,512,4,4,p2p-i-la,1,23.156899
4096,4096,4096,512,4,4,p2p-i-la,1,22.123024
4096,4096,4096,512,4,4,p2p-i-la,1,26.210436
4096,4096,4096,512,4,4,p2p-i-la,1,23.197067
4096,4096,4096,512,4,4,p2p-i-la,2,24.057128
4096,4096,4096,512,4,4,p2p-i-la,2,25.836045
4096,4096,4096,512,4,4,p2p-i-la,2,24.992950
4096,4096,4096,512,4,4,p2p-i-la,2,19.647148
4096,4096,4096,512,4,4,p2p-i-la,2,26.097529
4096,4096,4096,512,4,4,p2p-i-la,3,23.181248
4096,4096,4096,512,4,4,p2p-i-la,3,28.461109
4096,4096,4096,512,4,4,p2p-i-la,3,26.363625
4096,4096,4096,512,4,4,p2p-i-la,3,23.168408
4096,4096,4096,512,4,4,p2p-i-la,3,23.329768
4096,4096,4096,512,4,4,p2p-i-la,4,22.507432
4096,4096,4096,512,4,4,p2p-i-la,4,20.894488
4096,4096,4096,512,4,4,p2p-i-la,4,25.319756
4096,4096,4096,512,4,4,p2p-i-la,4,26.220902
4096,4096,4096,512,4,4,p2p-i-la,4,27.700654
4096,4096,4096,512,4,4,p2p-i-la,5,23.877639
4096,4096,4096,512,4,4,p2p-i-la,5,26.713078
4096,4096,4096,512,4,4,p2p-i-la,5,25.226975
4096,4096,4096,512,4,4,p2p-i-la,5,25.391494
4096,4096,4096,512,4,4,p2p-i-la,5,24.872583
4096,4096,4096,512,4,4,p2p-i-la,6,30.419360
4096,4096,4096,512,4,4,p2p-i-la,6,32.935217
4096,4096,4096,512,4,4,p2p-i-la,6,29.560107
4096,4096,4096,512,4,4,p2p-i-la,6,25.760724
4096,4096,4096,512,4,4,p2p-i-la,6,25.808984
4096,4096,4096,512,4,4,p2p-i-la,7,26.547884
4096,4096,4096,512,4,4,p2p-i-la,7,32.767616
4096,4096,4096,512,4,4,p2p-i-la,7,27.950772
4096,4096,4096,512,4,4,p2p-i-la,7,32.083037
4096,4096,4096,512,4,4,p2p-i-la,7,30.488499
4096,4096,4096,512,4,4,p2p-i-la,8,28.912232
4096,4096,4096,512,4,4,p2p-i-la,8,35.233720
4096,4096,4096,512,4,4,p2p-i-la,8,32.051876
4096,4096,4096,512,4,4,p2p-i-la,8,28.808904
4096,4096,4096,512,4,4,p2p-i-la,8,28.077726
6144,6144,6144,512,4,4,p2p,8,25.116796
6144,6144,6144,512,4,4,p2p,8,28.273692
6144,6144,6144,512,4,4,p2p,8,29.182199
6144,6144,6144,512,4,4,p2p,8,27.819609
6144,6144,6144,512,4,4,p2p,8,31.568316
6144,6144,6144,512,4,4,bcast,8,28.249634
6144,6144,6144,512,4,4,bcast,8,30.151608
6144,6144,6144,512,4,4,bcast,8,27.499487
6144,6144,6144,512,4,4,bcast,8,28.668417
6144,6144,6144,512,4,4,bcast,8,26.994217
6144,6144,6144,512,4,4,p2p-i-la,1,30.406093
6144,6144,6144,512,4,4,p2p-i-la,1,30.865672
6144,6144,6144,512,4,4,p2p-i-la,1,31.053940
6144,6144,6144,512,4,4,p2p-i-la,1,31.065061
6144,6144,6144,512,4,4,p2p-i-la,1,29.774285
6144,6144,6144,512,4,4,p2p-i-la,2,26.363415
6144,6144,6144,512,4,4,p2p-i-la,2,24.667018
6144,6144,6144,512,4,4,p2p-i-la,2,28.429599
6144,6144,6144,512,4,4,p2p-i-la,2,27.424182
6144,6144,6144,512,4,4,p2p-i-la,2,29.690047
6144,6144,6144,512,4,4,p2p-i-la,3,23.621815
6144,6144,6144,512,4,4,p2p-i-la,3,30.150770
6144,6144,6144,512,4,4,p2p-i-la,3,29.295457
6144,6144,6144,512,4,4,p2p-i-la,3,26.913745
6144,6144,6144,512,4,4,p2p-i-la,3,31.518890
6144,6144,6144,512,4,4,p2p-i-la,4,23.995799
6144,6144,6144,512,4,4,p2p-i-la,4,28.595588
6144,6144,6144,512,4,4,p2p-i-la,4,24.004255
6144,6144,6144,512,4,4,p2p-i-la,4,31.996290
6144,6144,6144,512,4,4,p2p-i-la,4,31.718845
6144,6144,6144,512,4,4,p2p-i-la,5,24.539592
6144,6144,6144,512,4,4,p2p-i-la,5,29.624973
6144,6144,6144,512,4,4,p2p-i-la,5,30.129322
6144,6144,6144,512,4,4,p2p-i-la,5,28.744617
6144,6144,6144,512,4,4,p2p-i-la,5,27.481678
6144,6144,6144,512,4,4,p2p-i-la,6,27.039384
6144,6144,6144,512,4,4,p2p-i-la,6,30.215797
6144,6144,6144,512,4,4,p2p-i-la,6,32.210157
6144,6144,6144,512,4,4,p2p-i-la,6,32.780535
6144,6144,6144,512,4,4,p2p-i-la,6,30.806785
6144,6144,6144,512,4,4,p2p-i-la,7,28.716242
6144,6144,6144,512,4,4,p2p-i-la,7,33.529517
6144,6144,6144,512,4,4,p2p-i-la,7,30.643088
6144,6144,6144,512,4,4,p2p-i-la,7,28.857242
6144,6144,6144,512,4,4,p2p-i-la,7,32.754078
6144,6144,6144,512,4,4,p2p-i-la,8,28.124750
6144,6144,6144,512,4,4,p2p-i-la,8,32.039280
6144,6144,6144,512,4,4,p2p-i-la,8,31.216541
6144,6144,6144,512,4,4,p2p-i-la,8,32.302938
6144,6144,6144,512,4,4,p2p-i-la,8,31.743688
6144,6144,6144,512,4,4,p2p-i-la,9,30.627773
6144,6144,6144,512,4,4,p2p-i-la,9,33.649182
6144,6144,6144,512,4,4,p2p-i-la,9,33.564182
6144,6144,6144,512,4,4,p2p-i-la,9,33.003866
6144,6144,6144,512,4,4,p2p-i-la,9,32.907394
6144,6144,6144,512,4,4,p2p-i-la,10,30.509322
6144,6144,6144,512,4,4,p2p-i-la,10,32.462903
6144,6144,6144,512,4,4,p2p-i-la,10,30.883485
6144,6144,6144,512,4,4,p2p-i-la,10,34.115487
6144,6144,6144,512,4,4,p2p-i-la,10,31.948532
6144,6144,6144,512,4,4,p2p-i-la,11,31.294800
6144,6144,6144,512,4,4,p2p-i-la,11,33.264711
6144,6144,6144,512,4,4,p2p-i-la,11,31.746353
6144,6144,6144,512,4,4,p2p-i-la,11,31.521647
6144,6144,6144,512,4,4,p2p-i-la,11,33.579709
6144,6144,6144,512,4,4,p2p-i-la,12,31.942648
6144,6144,6144,512,4,4,p2p-i-la,12,32.934791
6144,6144,6144,512,4,4,p2p-i-la,12,32.563843
6144,6144,6144,512,4,4,p2p-i-la,12,33.068170
6144,6144,6144,512,4,4,p2p-i-la,12,36.211531
